uuid,name,dob,sex,contact_info,job_id,num_course_taken,current_career_path_id,time_spent_hrs,mailing_address,career_path_id,career_path_name,hours_to_complete,job_category,avg_salary
5717,Roxy Kootstra,1965-11-04,,"{""mailing_address"": ""565 SW View Parkway, Dugway, Delaware, 256"", ""email"": ""kootstra2965@inlook.com""}",9,5.0,5,30.68,"565 SW View Parkway, Dugway, Delaware, 256",5,backend engineer,18,healthcare,120000
5718,Scotty Burt,1955-03-14,M,"{""mailing_address"": ""287 Green Dam, Christiana borough, Arizona, 84259"", ""email"": ""scotty_burt6533@hmail.com""}",7,6.0,10,3.2,"287 Green Dam, Christiana borough, Arizona, 84259",10,ux/ui designer,15,HR,80000
5719,Erlene Ellis,1957-06-05,F,"{""mailing_address"": ""P.O. Box 89035, Trenton, Oklahoma, 60927"", ""email"": ""erlene_ellis157@woohoo.com""}",9,1.0,2,11.31,"P.O. Box 89035, Trenton, Oklahoma, 60927",2,data engineer,20,healthcare,120000
5720,Gregory Hays,1981-08-14,,"{""mailing_address"": ""P.O. Box 19434, Rewey village, Ohio, 4431"", ""email"": ""gregory1354@woohoo.com""}",4,5.0,2,6.51,"P.O. Box 19434, Rewey village, Ohio, 4431",2,data engineer,20,creative,66000
5721,Neil van Zeijl,1968-11-26,M,"{""mailing_address"": ""788 W Dale, Millervillage, Vermont, 38686"", ""email"": ""neil_vanzeijl4288@coldmail.com""}",5,6.0,3,20.69,"788 W Dale, Millervillage, Vermont, 38686",3,data analyst,12,financial services,135000
5722,Erich Yang,1997-06-01,M,"{""mailing_address"": ""619 Cozy Fork Mill, Muenster, Georgia, 61883"", ""email"": ""erich_yang3660@inlook.com""}",7,13.0,7,14.79,"619 Cozy Fork Mill, Muenster, Georgia, 61883",7,iOS developer,27,HR,80000
5723,Cyril Hurley,2000-12-27,M,"{""mailing_address"": ""263 Broad Highlands, Gulkana, Indiana, 76618"", ""email"": ""cyril_hurley2530@woohoo.com""}",0,15.0,3,16.69,"263 Broad Highlands, Gulkana, Indiana, 76618",3,data analyst,12,other,80000
5724,Avis Gendringen,1994-05-08,F,"{""mailing_address"": ""804 Dewy Cliff Route, Farley, Kentucky, 45692"", ""email"": ""avis7693@hmail.com""}",7,6.0,5,2.63,"804 Dewy Cliff Route, Farley, Kentucky, 45692",5,backend engineer,18,HR,80000
5725,Lorenzo Haney,2004-02-09,M,"{""mailing_address"": ""P.O. Box 25838, Brigantine, Maine, 2554"", ""email"": ""lorenzo_haney6615@woohoo.com""}",2,12.0,9,16.86,"P.O. Box 25838, Brigantine, Maine, 2554",9,machine learning engineer,35,engineer,101000
5726,Samual Mccormick,2004-06-08,,"{""mailing_address"": ""242 Squaw Path, Waldo, South Carolina, 8570"", ""email"": ""samual_mccormick522@hmail.com""}",0,13.0,6,13.09,"242 Squaw Path, Waldo, South Carolina, 8570",6,frontend engineer,20,other,80000
5727,Sari Cox,1990-01-29,,"{""mailing_address"": ""5 Thunder Kennedy Haven, Beechwood Trails, Illinois, 71475"", ""email"": ""sari4575@inlook.com""}",4,11.0,6,18.43,"5 Thunder Kennedy Haven, Beechwood Trails, Illinois, 71475",6,frontend engineer,20,creative,66000
5728,Jefferey Pik,1975-07-02,,"{""mailing_address"": ""435 Cliff Beach, Sagaponack, Michigan, 55203"", ""email"": ""jefferey_pik2403@inlook.com""}",0,11.0,7,17.54,"435 Cliff Beach, Sagaponack, Michigan, 55203",7,iOS developer,27,other,80000
5729,Hisako Dennis,2003-09-04,F,"{""mailing_address"": ""396 Amber Road, Southwood Acres, Maryland, 62767"", ""email"": ""hisako_dennis1231@inlook.com""}",6,5.0,1,6.08,"396 Amber Road, Southwood Acres, Maryland, 62767",1,data scientist,20,education,61000
5730,Norine Parker,1948-05-19,F,"{""mailing_address"": ""816 Sunny Butterfly, New Home, Kansas, 55614"", ""email"": ""parker8544@hmail.com""}",0,4.0,7,16.63,"816 Sunny Butterfly, New Home, Kansas, 55614",7,iOS developer,27,other,80000
5731,Maryland Ramsey,2003-06-06,F,"{""mailing_address"": ""673 Sunny Tunnel, Wingo, Wyoming, 4802"", ""email"": ""maryland_ramsey9883@woohoo.com""}",5,12.0,4,26.98,"673 Sunny Tunnel, Wingo, Wyoming, 4802",4,software engineering,25,financial services,135000
5732,Bryan Bean,1993-12-01,M,"{""mailing_address"": ""937 Easy Wagon, North Edwards, Kansas, 28975"", ""email"": ""bryan_bean3753@coldmail.com""}",4,7.0,5,14.3,"937 Easy Wagon, North Edwards, Kansas, 28975",5,backend engineer,18,creative,66000
5733,Judson Neal,1979-04-26,M,"{""mailing_address"": ""442 Clear Grove, Moriarty, Louisiana, 7832"", ""email"": ""judson4965@woohoo.com""}",9,11.0,4,29.62,"442 Clear Grove, Moriarty, Louisiana, 7832",4,software engineering,25,healthcare,120000
5734,Harold Jongens,1982-05-02,M,"{""mailing_address"": ""556 W Jetty, Cosmopolis, Alaska, 84288"", ""email"": ""harold693@woohoo.com""}",4,8.0,10,25.08,"556 W Jetty, Cosmopolis, Alaska, 84288",10,ux/ui designer,15,creative,66000
5735,Percy Kers,2000-01-16,M,"{""mailing_address"": ""243 Cozy Stravenue, Agoura Hills, Vermont, 73223"", ""email"": ""percy8633@woohoo.com""}",6,2.0,7,20.51,"243 Cozy Stravenue, Agoura Hills, Vermont, 73223",7,iOS developer,27,education,61000
5736,Willis Felt,1948-12-22,,"{""mailing_address"": ""440 Summit Gardens, Meadow Lake, Illinois, 26432"", ""email"": ""willis_felt8816@hmail.com""}",1,2.0,7,20.41,"440 Summit Gardens, Meadow Lake, Illinois, 26432",7,iOS developer,27,analytics,86000
5737,Luciana Denhartog,1962-11-05,,"{""mailing_address"": ""110 Foggy Pond, Holcomb, Illinois, 4665"", ""email"": ""denhartog3099@hmail.com""}",5,13.0,1,26.82,"110 Foggy Pond, Holcomb, Illinois, 4665",1,data scientist,20,financial services,135000
5738,Kyle Brown,1946-08-09,M,"{""mailing_address"": ""491 NE Fillmore Edge, Wakefield, New York, 4528"", ""email"": ""kyle_brown9121@coldmail.com""}",5,9.0,1,18.61,"491 NE Fillmore Edge, Wakefield, New York, 4528",1,data scientist,20,financial services,135000
5739,Prince Mulder,1949-11-26,,"{""mailing_address"": ""86 Middle Pathway, Hallock, Alabama, 87027"", ""email"": ""prince5339@inlook.com""}",2,14.0,1,11.27,"86 Middle Pathway, Hallock, Alabama, 87027",1,data scientist,20,engineer,101000
5740,Jaymie Boet,1956-09-05,F,"{""mailing_address"": ""669 Jagged Place, Coward, West Virginia, 21941"", ""email"": ""jaymie6193@woohoo.com""}",0,8.0,1,14.0,"669 Jagged Place, Coward, West Virginia, 21941",1,data scientist,20,other,80000
5741,Tad Mayo,1977-08-08,M,"{""mailing_address"": ""871 Red Wagon Port, Mayo, Virginia, 33604"", ""email"": ""tad2664@hmail.com""}",2,8.0,6,22.45,"871 Red Wagon Port, Mayo, Virginia, 33604",6,frontend engineer,20,engineer,101000
5742,Madelaine Hartman,1996-11-03,F,"{""mailing_address"": ""880 Tawny Perkins Trail, Johnson, California, 74062"", ""email"": ""madelaine_hartman444@coldmail.com""}",8,5.0,5,13.87,"880 Tawny Perkins Trail, Johnson, California, 74062",5,backend engineer,18,student,10000
5743,Austin Peck,1995-01-22,M,"{""mailing_address"": ""P.O. Box 43776, Mauckport, Kansas, 65117"", ""email"": ""austin_peck1458@inlook.com""}",6,9.0,1,17.88,"P.O. Box 43776, Mauckport, Kansas, 65117",1,data scientist,20,education,61000
5744,Kirk Patton,1947-10-11,M,"{""mailing_address"": ""P.O. Box 42762, Reedley, North Dakota, 59699"", ""email"": ""kirk8914@inlook.com""}",1,10.0,2,19.88,"P.O. Box 42762, Reedley, North Dakota, 59699",2,data engineer,20,analytics,86000
5745,Collin Cochran,1960-11-28,,"{""mailing_address"": ""P.O. Box 96233, England, Rhode Island, 2362"", ""email"": ""collin8982@inlook.com""}",0,15.0,7,14.64,"P.O. Box 96233, England, Rhode Island, 2362",7,iOS developer,27,other,80000
5746,Beaulah Avery,1973-12-19,F,"{""mailing_address"": ""P.O. Box 95509, Hood River, Arkansas, 13000"", ""email"": ""avery681@coldmail.com""}",1,13.0,3,30.56,"P.O. Box 95509, Hood River, Arkansas, 13000",3,data analyst,12,analytics,86000
5747,Tajuana Savvas,1971-06-12,,"{""mailing_address"": ""476 High Oak Crossing, South Oroville, Minnesota, 19877"", ""email"": ""tajuana_savvas5050@woohoo.com""}",6,9.0,4,2.37,"476 High Oak Crossing, South Oroville, Minnesota, 19877",4,software engineering,25,education,61000
5748,Grady Archer,1989-03-31,M,"{""mailing_address"": ""436 Silent Cove, Weldon village, Kansas, 82798"", ""email"": ""archer5816@coldmail.com""}",1,3.0,5,14.1,"436 Silent Cove, Weldon village, Kansas, 82798",5,backend engineer,18,analytics,86000
5749,Leonel Dorrepaal,1958-07-28,M,"{""mailing_address"": ""930 Treasure Gateway, Fort Chiswell, New Hampshire, 58688"", ""email"": ""dorrepaal2036@hmail.com""}",1,15.0,5,16.98,"930 Treasure Gateway, Fort Chiswell, New Hampshire, 58688",5,backend engineer,18,analytics,86000
5750,Rudolph Pratt,1942-11-19,M,"{""mailing_address"": ""65 Horse Pass, Verdigre village, New Hampshire, 7870"", ""email"": ""rudolph7831@woohoo.com""}",7,15.0,8,6.69,"65 Horse Pass, Verdigre village, New Hampshire, 7870",8,android developer,27,HR,80000
5751,Janay Heath,1950-11-22,,"{""mailing_address"": ""P.O. Box 72746, Metaline Falls, Colorado, 56172"", ""email"": ""janay_heath2858@hmail.com""}",6,15.0,1,21.91,"P.O. Box 72746, Metaline Falls, Colorado, 56172",1,data scientist,20,education,61000
5752,Yong van der Kaay,1994-12-09,,"{""mailing_address"": ""985 Pioneer Glade, St. Simons, Georgia, 99982"", ""email"": ""yong142@hmail.com""}",5,1.0,9,21.82,"985 Pioneer Glade, St. Simons, Georgia, 99982",9,machine learning engineer,35,financial services,135000
5753,Branden van Ojen,1995-10-03,,"{""mailing_address"": ""97 Merry Island Hollow, Barkeyville borough, Colorado, 17573"", ""email"": ""vanojen2012@woohoo.com""}",8,3.0,1,8.25,"97 Merry Island Hollow, Barkeyville borough, Colorado, 17573",1,data scientist,20,student,10000
5754,Stewart Mcfarland,1961-07-02,M,"{""mailing_address"": ""84 River Arcade, Williamston, Arkansas, 85524"", ""email"": ""stewart_mcfarland8757@hmail.com""}",3,3.0,9,3.02,"84 River Arcade, Williamston, Arkansas, 85524",9,machine learning engineer,35,software developer,110000
5755,Hal de Lang,1976-11-27,M,"{""mailing_address"": ""P.O. Box 21587, Weirton, Wyoming, 81497"", ""email"": ""delang2077@hmail.com""}",2,8.0,4,5.51,"P.O. Box 21587, Weirton, Wyoming, 81497",4,software engineering,25,engineer,101000
5756,Adam van Rorincx,1980-01-02,M,"{""mailing_address"": ""800 Misty Pony Drive, Brooklyn village, Colorado, 98546"", ""email"": ""adam_vanrorincx7757@hmail.com""}",4,5.0,1,0.43,"800 Misty Pony Drive, Brooklyn village, Colorado, 98546",1,data scientist,20,creative,66000
5757,Gilbert Barajas,1995-04-09,,"{""mailing_address"": ""777 Emerald Essex Land, Stafford, Nebraska, 5027"", ""email"": ""gilbert5024@coldmail.com""}",6,11.0,3,4.69,"777 Emerald Essex Land, Stafford, Nebraska, 5027",3,data analyst,12,education,61000
5758,Tyree van Eyk,1979-08-11,M,"{""mailing_address"": ""156 Foggy Tunnel, Sands Point village, California, 88723"", ""email"": ""tyree_vaneyk1236@hmail.com""}",8,13.0,9,25.28,"156 Foggy Tunnel, Sands Point village, California, 88723",9,machine learning engineer,35,student,10000
5759,Dewayne Flink,1946-02-20,M,"{""mailing_address"": ""P.O. Box 38965, Richboro, New Jersey, 45258"", ""email"": ""dewayne_flink1054@hmail.com""}",2,4.0,1,17.15,"P.O. Box 38965, Richboro, New Jersey, 45258",1,data scientist,20,engineer,101000
5760,Domenic Lorgion,1989-01-22,M,"{""mailing_address"": ""634 Lake Mill, Sheffield, Louisiana, 13164"", ""email"": ""domenic_lorgion753@coldmail.com""}",2,1.0,3,28.4,"634 Lake Mill, Sheffield, Louisiana, 13164",3,data analyst,12,engineer,101000
5761,Colene Cash,2004-08-11,F,"{""mailing_address"": ""750 Butterfly Landing, Nunda village, Mississippi, 94620"", ""email"": ""colene_cash8289@woohoo.com""}",4,5.0,5,25.93,"750 Butterfly Landing, Nunda village, Mississippi, 94620",5,backend engineer,18,creative,66000
5762,Theda Preston,1986-02-09,F,"{""mailing_address"": ""P.O. Box 12086, Chrisman, California, 97857"", ""email"": ""preston5822@hmail.com""}",9,10.0,2,3.17,"P.O. Box 12086, Chrisman, California, 97857",2,data engineer,20,healthcare,120000
5763,Carolynn Boet,1958-11-17,F,"{""mailing_address"": ""P.O. Box 82077, Higbee, Arizona, 91243"", ""email"": ""boet1757@hmail.com""}",6,12.0,10,8.11,"P.O. Box 82077, Higbee, Arizona, 91243",10,ux/ui designer,15,education,61000
5764,Johnson Stone,1973-02-18,M,"{""mailing_address"": ""154 Umber Fillmore Orchard, Lima village, Minnesota, 34070"", ""email"": ""johnson_stone7796@woohoo.com""}",6,1.0,9,28.22,"154 Umber Fillmore Orchard, Lima village, Minnesota, 34070",9,machine learning engineer,35,education,61000
5765,Marshall Fox,1999-04-02,M,"{""mailing_address"": ""283 Clear Log, Duquesne, Kansas, 66679"", ""email"": ""fox9316@woohoo.com""}",8,4.0,6,25.9,"283 Clear Log, Duquesne, Kansas, 66679",6,frontend engineer,20,student,10000
5766,Theo Ward,1953-04-16,M,"{""mailing_address"": ""235 Rustic Pike, Dana village, Louisiana, 32282"", ""email"": ""ward1583@woohoo.com""}",3,12.0,2,5.28,"235 Rustic Pike, Dana village, Louisiana, 32282",2,data engineer,20,software developer,110000
5767,Malisa Bakker,1996-04-13,F,"{""mailing_address"": ""453 Sunny Washington Parade, Herkimer village, Texas, 10932"", ""email"": ""malisa5267@coldmail.com""}",1,6.0,10,29.41,"453 Sunny Washington Parade, Herkimer village, Texas, 10932",10,ux/ui designer,15,analytics,86000
5768,Darrick Nixon,1994-08-31,,"{""mailing_address"": ""P.O. Box 54978, Kingsley, Idaho, 66440"", ""email"": ""darrick9410@inlook.com""}",0,13.0,4,8.38,"P.O. Box 54978, Kingsley, Idaho, 66440",4,software engineering,25,other,80000
5769,Pauline Cote,1976-05-16,F,"{""mailing_address"": ""470 Honey Robin Ledge, Culver, Indiana, 39842"", ""email"": ""pauline1834@inlook.com""}",7,13.0,9,22.45,"470 Honey Robin Ledge, Culver, Indiana, 39842",9,machine learning engineer,35,HR,80000
5770,Nona Groenewout,1975-11-04,,"{""mailing_address"": ""487 Seventh Parade, Spry, Nevada, 22486"", ""email"": ""nona_groenewout1995@woohoo.com""}",2,4.0,10,27.37,"487 Seventh Parade, Spry, Nevada, 22486",10,ux/ui designer,15,engineer,101000
5771,Maryetta Holcomb,1952-01-08,F,"{""mailing_address"": ""P.O. Box 53640, SeaTac, Texas, 81121"", ""email"": ""maryetta_holcomb1553@woohoo.com""}",0,6.0,10,30.68,"P.O. Box 53640, SeaTac, Texas, 81121",10,ux/ui designer,15,other,80000
5772,Broderick Wagner,1982-03-03,M,"{""mailing_address"": ""270 Ironwood Expressway, Irving village, New Jersey, 19668"", ""email"": ""broderick_wagner6443@coldmail.com""}",3,2.0,8,15.39,"270 Ironwood Expressway, Irving village, New Jersey, 19668",8,android developer,27,software developer,110000
5773,Eusebio Hudson,1945-03-28,M,"{""mailing_address"": ""248 W Dam, LaCoste, Massachusetts, 2064"", ""email"": ""hudson1563@woohoo.com""}",8,4.0,3,2.36,"248 W Dam, LaCoste, Massachusetts, 2064",3,data analyst,12,student,10000
5774,Raleigh Sheppard,1966-04-02,M,"{""mailing_address"": ""590 Umber Fifth, Lima village, Utah, 30988"", ""email"": ""sheppard2299@woohoo.com""}",2,10.0,5,27.66,"590 Umber Fifth, Lima village, Utah, 30988",5,backend engineer,18,engineer,101000
5775,Ramonita Schapestalder,1951-07-20,F,"{""mailing_address"": ""893 Wishing Center, Paden village, Vermont, 54309"", ""email"": ""ramonita_schapestalder9363@woohoo.com""}",5,14.0,8,25.0,"893 Wishing Center, Paden village, Vermont, 54309",8,android developer,27,financial services,135000
5776,Ona van Est,1976-03-31,F,"{""mailing_address"": ""24 Cliff Motorway, Deenwood, New Mexico, 16885"", ""email"": ""ona_vanest5914@woohoo.com""}",9,14.0,6,7.09,"24 Cliff Motorway, Deenwood, New Mexico, 16885",6,frontend engineer,20,healthcare,120000
5777,Brandee Krekel,1990-05-04,F,"{""mailing_address"": ""15 Noble Junction, Riley, Oregon, 56476"", ""email"": ""brandee_krekel8950@woohoo.com""}",3,3.0,4,2.04,"15 Noble Junction, Riley, Oregon, 56476",4,software engineering,25,software developer,110000
5778,Jaimie Hoogerwaard,1994-06-10,F,"{""mailing_address"": ""74 Little Lodge Bayoo, Truxton village, New Hampshire, 73245"", ""email"": ""jaimie8903@hmail.com""}",0,15.0,4,17.1,"74 Little Lodge Bayoo, Truxton village, New Hampshire, 73245",4,software engineering,25,other,80000
5779,Rubin Johns,1980-12-16,M,"{""mailing_address"": ""192 Colonial Goose Arbor, Sperry, Kansas, 48787"", ""email"": ""rubin_johns1601@inlook.com""}",0,1.0,9,26.22,"192 Colonial Goose Arbor, Sperry, Kansas, 48787",9,machine learning engineer,35,other,80000
5780,Odell Krom,1953-11-28,,"{""mailing_address"": ""P.O. Box 99234, Schoenchen, Pennsylvania, 91455"", ""email"": ""odell_krom3557@hmail.com""}",7,2.0,7,15.85,"P.O. Box 99234, Schoenchen, Pennsylvania, 91455",7,iOS developer,27,HR,80000
5781,Cristi Morales,1966-01-30,F,"{""mailing_address"": ""197 Circle Crest, Lilydale, Mississippi, 27409"", ""email"": ""morales3787@inlook.com""}",7,15.0,10,8.15,"197 Circle Crest, Lilydale, Mississippi, 27409",10,ux/ui designer,15,HR,80000
5782,Larraine Velthuis,1985-06-09,F,"{""mailing_address"": ""384 Middle River Crossing, Zimmerman, West Virginia, 33097"", ""email"": ""velthuis6644@inlook.com""}",5,4.0,4,8.72,"384 Middle River Crossing, Zimmerman, West Virginia, 33097",4,software engineering,25,financial services,135000
5783,Brittaney Webb,1993-11-20,F,"{""mailing_address"": ""187 Jagged Radial, Elliston-Lafayette, Missouri, 21027"", ""email"": ""brittaney_webb9492@inlook.com""}",3,10.0,3,16.02,"187 Jagged Radial, Elliston-Lafayette, Missouri, 21027",3,data analyst,12,software developer,110000
5784,Jarvis Walker,2004-08-06,M,"{""mailing_address"": ""423 Fallen Field Parkway, Salt Lick, Oregon, 26853"", ""email"": ""jarvis1364@coldmail.com""}",7,13.0,2,23.54,"423 Fallen Field Parkway, Salt Lick, Oregon, 26853",2,data engineer,20,HR,80000
5785,Melinda Haas,1969-02-18,F,"{""mailing_address"": ""961 Misty Horse, Colome, Oklahoma, 48053"", ""email"": ""haas2091@coldmail.com""}",0,10.0,6,16.8,"961 Misty Horse, Colome, Oklahoma, 48053",6,frontend engineer,20,other,80000
5786,Renaldo Brandt,1965-03-21,M,"{""mailing_address"": ""167 Quaking Canyon, Ault Field, New Mexico, 4039"", ""email"": ""renaldo_brandt6503@coldmail.com""}",0,15.0,5,25.62,"167 Quaking Canyon, Ault Field, New Mexico, 4039",5,backend engineer,18,other,80000
5787,Bradford Duran,1984-10-09,M,"{""mailing_address"": ""P.O. Box 23486, Hillsmere Shores, Oregon, 11731"", ""email"": ""duran3871@hmail.com""}",9,11.0,7,20.77,"P.O. Box 23486, Hillsmere Shores, Oregon, 11731",7,iOS developer,27,healthcare,120000
5788,Oretha Rangel,1962-01-18,F,"{""mailing_address"": ""644 Easy Course Street, Keenes village, North Dakota, 5302"", ""email"": ""oretha_rangel6567@coldmail.com""}",7,2.0,5,11.08,"644 Easy Course Street, Keenes village, North Dakota, 5302",5,backend engineer,18,HR,80000
5789,Tabatha Woodward,1958-10-29,F,"{""mailing_address"": ""633 Velvet Knoll, Bronxville village, Florida, 60625"", ""email"": ""woodward7384@inlook.com""}",5,5.0,4,4.23,"633 Velvet Knoll, Bronxville village, Florida, 60625",4,software engineering,25,financial services,135000
5790,Lula Walls,1969-12-19,F,"{""mailing_address"": ""907 Light Drive, Bison, Kansas, 19850"", ""email"": ""lula_walls1999@woohoo.com""}",6,14.0,9,19.07,"907 Light Drive, Bison, Kansas, 19850",9,machine learning engineer,35,education,61000
5791,Charley Bernard,1987-05-13,M,"{""mailing_address"": ""938 Stony Zephyr Arcade, Gasconade, Maryland, 2644"", ""email"": ""charley2821@coldmail.com""}",2,1.0,9,6.76,"938 Stony Zephyr Arcade, Gasconade, Maryland, 2644",9,machine learning engineer,35,engineer,101000
5792,Derek Buckner,1955-01-17,M,"{""mailing_address"": ""875 Clear Panda Ledge, Raynham, Connecticut, 34710"", ""email"": ""derek_buckner4050@hmail.com""}",9,14.0,8,16.18,"875 Clear Panda Ledge, Raynham, Connecticut, 34710",8,android developer,27,healthcare,120000
5793,Silvia van Dam,2004-10-11,F,"{""mailing_address"": ""268 Foggy Motorway, Baiting Hollow, Georgia, 864"", ""email"": ""silvia_vandam9554@hmail.com""}",3,5.0,1,10.02,"268 Foggy Motorway, Baiting Hollow, Georgia, 864",1,data scientist,20,software developer,110000
5794,Abel Kock,1999-09-16,M,"{""mailing_address"": ""P.O. Box 61523, Van Etten village, Pennsylvania, 88833"", ""email"": ""abel_kock6637@hmail.com""}",2,10.0,6,14.9,"P.O. Box 61523, Van Etten village, Pennsylvania, 88833",6,frontend engineer,20,engineer,101000
